Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Lapisara Eatery,Breakfast & Brunch,2,4.5,1175,"['Delicious food, great service, warm & welcoming ambiance, cute decor/theme... \n\nStopped by after running errands in The City, and we were pleasantly...', 'Lapisara is a very fun and different restaurant\nI really appreciate the thai-inspired creations \n\nFor brunch, would definitely recommend these:\n\n- Holy...', 'Lapisara is a sanctuary from the rest of Lower Nob Hill. See photo with King Liquor right outside hehe. \n\nTheir interior was bright and refreshing yet...']",Lower Nob Hill,37.78783416748047,-122.4131851196289
Pho Huong Viet,Vietnamese,2,4.5,210,"['This place is the best, egg rolls are the best , everything about this place is wonderful , I very rarely speak this highly of people , of course my partner...', 'I like to support local and learned about this newer mom-n-pop ph? spot. Visited 3 times and got 3 different ph?.\n\nUnique, high quality, and tasty versions...', 'Ordered Thai tea, fried crab spring rolls (no spicy), special beef pho w/ rare steak (medium size), and special beef pho w/ rare steak, brisket, and tendon...']",Outer Richmond,37.77994918823242,-122.48104858398438
Dumpling Time Thrive City,Other,2,4.0,252,"['I was expecting this place to be amazing so maybe I set my expectations too high?  The dumplings were all good, not great.  The service was efficient but it...', ""Came on a game day and surprisingly didn't have to wait all that long! Huge place with plenty of seating indoors and outdoors! There's also tons of tv..."", 'Dumpling time is one of my favorite places to get non-traditional dim sum in sf! My go to menu items are for sure the shrimp toast and the wagyu fried rice!...']",Mission Bay,37.76755905151367,-122.38888549804688
Sizzling Pot King,Other,2,4.0,223,"['Super authentic Sichuan food with large portions and great value. \n\nWe came in for lunch and it was easy for a walk-in. However they are constantly prepping...', 'The spice level 3 on house spicy kicked our butts!! Beef tongue with duck griddle pot with bean curd as the add on was delicious. We came here for our mid...', 'Sizzling Pot King Ratings: 4.1/5\n\nFood: 4.75/5 - I love Szechuan food and Sizzling Pot King did not disappoint, almost equivalent to Mala Project in NYC. I...']",South of Market,37.7772216796875,-122.41251373291016
Farm : Table,Coffee & Tea,2,4.0,1846,"['Amazing service and great sandwiches and coffee. We stopped today just as they were closing, but they prepared two croissant sandwiches (delicious) and a...', ""Great fresh food served with super coffee, and clear thought to where the ingredients have come from. \n\nthanks, we'll be back."", 'Went here on a Wednesday morning with my friend. I got the Merpeople Latte with oat milk and the Daily Toast, she got the Breakfast on Brioche. The servers...']",Lower Nob Hill,37.787681579589844,-122.41433715820312
La Vaca Birria,Mexican,2,4.5,70,"['Omg where should I start? Everything was so delicious! The staff was GREAT! Genuine nice folk. The bathrooms were clean and stocked. So hard to find really...', 'That closed 20 min early on a Saturday night and left us hungry :(\n\nLooked like they were totally open too. Had the door propped open and everything.', 'Was super intrigued to find halal Mexican food since I was in the area and checked Yelp. I have been wanting to try Birria Tacos for the longest time but...']",Mission,37.752891540527344,-122.41139221191406
Bazille,American (New),2,4.5,130,"['We ordered the French onion soup it was delicious just like the server described. We also had the calamari and the tomato basil soup. Everything we ordered...', ""I've been here a few times and always received excellent service. It's a little hidden gem tucked away from the rest of the busy restaurants in Westfield...."", ""It's been years since I've been in the city but I returned today for a show at the orpheum and lunch with my mom! We used to eat at this Nordstrom...""]",South of Market,37.78410339355469,-122.40733337402344
La Mediterranee,Mediterranean,2,4.0,637,"['Had a super filling lunch here on a beautiful Sunday in the Castro!\n\nOn Sundays, this street has a market, live band, and patio seating, which we took full...', ""A Long Friendship - One More Chance\n\nI've been going here since 1984. Even after moving to Seattle in 1988, I make this a must on every visit to the city...."", ""The salad dressings have soy lecithin.  Additives are one of the main reasons we don't go to many restaurants anymore. \n\nI want to support small businesses...""]",Duboce Triangle,37.76450729370117,-122.43329620361328
Shabu House,Japanese,2,4.0,546,"['Looking for all you can eat and drink? This is your spot!\n\nNot only the food is always amazing they also serve hot sake, bottomless. The meat is def a grade...', 'If you have not tried Shabu Shabu, this is your chance. Reservations are highly recommended. This is a very popular place.\n\nFirst of all the service was...', ""My first time here last Friday and it won't be my last! I haven't been to a Shabu House in YEARS but seeing the pics of the high quality meat and marbling...""]",Merced Manor,37.73183059692383,-122.47328186035156
Muracci's Japanese Curry & Grill,Other,2,4.0,1770,"['Excellent!  Excellent!  Excellent!  The best Japanese curry ever!!! Delicious\n\nFriendly service as well.', 'UPDATE:\n\nI just posted this review, and when I checked the page I saw pics of the stuff I ate, and I will tell you, my katsu curry is NOT what others show!...', 'Hello I am a diner at this establishment I have been coming here for awhile. Yesterday was the first day I tried the SF location. I usually eat at the one...']",Chinatown,37.79103469848633,-122.40423583984375
Mom Dumpling,Other,2,4.0,122,"['Small mom and pop restaurant. \nGreat options for dumplings. \nLove the pan fried baos. Eating in or ordering delivery - food always hot and yummy', 'I love this place ! Must try is xiao long bao and sheng Jianbao !\nXiao long bao is well made. Very thin skin outside and you can see thru dumplings. Decent...', 'Photos look great so decided to give this place a try during lunch and was  disappointed. Overpriced food with mediocre taste.\n\nPork XLB: Yes, there is a...']",Parkmerced,37.71757125854492,-122.47380065917969
Hard Knox Cafe,Other,2,4.0,1846,"[""I absolutely loved this restaurant! It's a bit small but the atmosphere and food were amazing!\n\nMy friend and I came in here to have some lunch and the..."", 'Had a great dinner with some good soul food and sides. The 6 of us pretty much shared 5 entrees and a bunch of sides. \n\nI shared the fried catfish with my...', 'This location is great \n\nStaff was nice and welcoming \n\nLove the corn bread with butter they give you after you order!! \n\nSo fresh and tasty \n\nI order Spicy...']",Outer Richmond,37.78221893310547,-122.4857406616211
Little Skillet,Breakfast & Brunch,2,3.5,2102,"['While visiting SF on vacation, we stopped here for brunch on Saturday, 08/20/2022 and for sure, if I lived in SF Little Skillet would be on my "" go-to""...', 'I was super pumped to try out Little Skillet based on the raving reviews and how delicious the food looked in the photos, but unfortunately, my visit fell...', 'I was really looking fwd to trying this place but sooooooooo disappointing. I ordered the works and it was such a let down. The cornbread has no flavor,...']",South of Market,37.77885055541992,-122.39393615722656
Gentilly,Other,2,4.5,210,"['This place used to be The Doctors Lounge, a 60\'s themed bar that served a fabulous brunch. For a hot minute, it became ""voodoo doctor"" and lost its soul....', 'We landed here by accident - lucky us.\n\nBeautiful bar in the front room. About seven tables in the back.\n\nCrispy Brussels with bacon to start. Hub had...', 'Really excellent spot in the south mission with authentic and delicious Cajun and comfort food. \n\nHad the blackberry wings... should have expected super...']",Cayuga,37.72093963623047,-122.43789672851562
Tacolicious,Other,2,3.5,1596,"['Came here late night Saturday and stayed till close.\nOrdered the ""papi Hemingway"" To drink which was delicious. Love mezcal.\nTo eat, had 2 carnita tacos (4...', ""Came here for lunch and drinks. Love the location of this Tacolicious in the Mission. I've also been to the Tacolicious in Palo Alto but this location of..."", ""Really mixed emotions about this place mostly because I think the food doesn't match the prices. I think what you are paying for here is the vibe and...""]",Mission,37.760948181152344,-122.42133331298828
Sanraku,Japanese,2,4.0,1841,"['Incredible & fresh sushi. Popped in before an event in the area for a quick bite and it exceeded all expectations. Would recommend trying the 704 roll.', 'came here spontaneously while looking for a place to eat in nob hills. so happy we stopped here because their sushi definitely did not disappoint.  we came...', 'Sanraku is a good place for sushi in the Union Square area if you are looking for a Japanese restaurant that offers a wide variety of dishes.  \n\nI ordered...']",Lower Nob Hill,37.7889518737793,-122.41242980957031
Sacred Taco,Other,2,4.5,101,"['Such a beautiful space with such kind employees. We randomly stumbled upon this space and were greeted immediately and welcomed by amazing staff. Mia...', 'Amazing. Simply amazing. Taste of Texas in SF. Menu is massive and creative and the drinks are unique as well. Prices are super reasonable especially for...', 'It was expensive and just okay. Ordered fajitas for ~50 dollars and they were only so-so. Kitchen forgot pretty much everything from our order, but that is...']",Union Street,37.797489166259766,-122.43000030517578
